Employee_ID,Age,Department,Job_Role,Education,Monthly_Income_AED,Years_At_Company,Job_Satisfaction,Work_Life_Balance,OverTime,Distance_From_Home_km,Attrition
EMP1360,42,Finance,Consultant,Bachelor,10776.0,3.7,3,3,Yes,7,No
EMP1361,52,Sales,Executive,Bachelor,12293.0,9.2,1,3,No,25,No
EMP1362,42,Marketing,Analyst,Master,3670.0,2.1,4,4,Yes,7,Yes
EMP1363,55,IT,Analyst,Bachelor,11811.0,6.8,2,1,No,7,No
EMP1364,59,Finance,Manager,High School,9881.0,7.7,1,4,No,8,No
EMP1365,31,Sales,Analyst,High School,10140.0,9.8,4,3,No,1,No
EMP1366,51,Operations,Manager,Master,9706.0,1.0,3,3,No,29,No
EMP1367,37,Finance,Executive,Bachelor,6092.0,2.4,1,2,No,7,No
EMP1368,58,Marketing,Analyst,Master,10507.0,4.9,3,1,Yes,5,Yes
EMP1369,23,Sales,Executive,Master,7935.0,0.7,4,1,No,18,No
EMP1370,59,Finance,Manager,Bachelor,6008.0,4.5,2,3,Yes,7,No
EMP1371,37,Marketing,Analyst,Master,4776.0,10.6,3,1,No,27,No
EMP1372,28,Marketing,Consultant,High School,10509.0,1.1,4,4,No,2,No
EMP1373,43,Marketing,Manager,PhD,9596.0,0.5,2,4,No,4,No
EMP1374,58,HR,Analyst,High School,3670.0,4.0,1,4,No,28,No
EMP1375,36,Finance,Analyst,High School,9655.0,8.3,3,4,No,3,No
EMP1376,50,IT,Consultant,Bachelor,8361.0,6.0,4,1,No,20,No
EMP1377,52,HR,Consultant,High School,8707.0,0.5,1,1,No,5,No
EMP1378,24,HR,Executive,Bachelor,6848.0,6.9,4,2,Yes,28,No
EMP1379,55,Operations,Developer,Bachelor,5213.0,5.5,3,4,No,15,No
EMP1380,52,IT,Manager,PhD,9808.0,3.9,1,2,No,17,No
EMP1381,34,Marketing,Consultant,Bachelor,4460.0,1.7,4,3,No,24,No
EMP1382,50,Sales,Manager,Bachelor,3857.0,11.4,4,2,No,12,No
EMP1383,45,Marketing,Analyst,PhD,11879.0,4.1,3,2,Yes,18,No
EMP1384,27,Operations,Manager,Bachelor,8191.0,0.6,1,4,Yes,15,No
EMP1385,44,Operations,Executive,Master,5148.0,6.3,4,3,No,24,No
EMP1386,43,HR,Consultant,Bachelor,6186.0,2.5,1,4,No,26,No
EMP1387,46,Marketing,Developer,High School,8802.0,2.3,3,2,No,19,No
EMP1388,34,Operations,Analyst,Master,8943.0,1.5,3,2,Yes,11,No
EMP1389,24,Operations,Executive,PhD,4434.0,16.4,3,4,No,10,No
EMP1390,51,Finance,Consultant,Bachelor,3349.0,3.8,4,1,Yes,7,Yes
EMP1391,35,HR,Consultant,PhD,13687.0,3.1,4,1,No,2,No
EMP1392,40,Marketing,Analyst,Bachelor,8556.0,0.5,4,4,No,16,No
EMP1393,34,Operations,Consultant,Master,6386.0,4.3,4,1,Yes,8,No
EMP1394,43,Finance,Developer,Bachelor,9567.0,6.1,2,2,No,2,No
EMP1395,44,Operations,Consultant,Bachelor,6758.0,0.5,1,4,No,2,No
EMP1396,50,Finance,Analyst,Bachelor,3000.0,0.6,3,4,No,25,No
EMP1397,33,Finance,Analyst,Master,10277.0,12.1,4,2,No,20,No
EMP1398,56,Operations,Executive,Bachelor,7586.0,0.6,2,4,No,4,No
EMP1399,46,Finance,Developer,Master,4522.0,3.8,3,4,Yes,4,Yes
EMP1400,52,Operations,Analyst,Master,12381.0,0.9,3,3,No,10,No
EMP1401,23,IT,Executive,Master,8841.0,7.8,4,3,No,29,No
EMP1402,49,Sales,Consultant,Bachelor,8751.0,3.4,4,3,Yes,25,Yes
EMP1403,23,HR,Manager,High School,5769.0,18.0,2,3,No,22,No
EMP1404,57,Finance,Executive,Bachelor,6522.0,5.3,1,4,No,26,No
EMP1405,22,Marketing,Manager,PhD,12116.0,11.7,2,3,No,23,No
EMP1406,31,IT,Consultant,High School,9370.0,0.5,2,3,No,7,No
EMP1407,22,Marketing,Analyst,Bachelor,9033.0,11.8,4,2,Yes,29,No
EMP1408,30,Marketing,Manager,Master,10420.0,2.8,1,4,No,24,No
EMP1409,23,Operations,Manager,Bachelor,5773.0,1.5,3,4,No,21,No
EMP1410,45,Sales,Consultant,Master,10734.0,20.8,3,3,No,4,No
EMP1411,46,Finance,Developer,Bachelor,8938.0,14.8,4,1,No,26,Yes
EMP1412,36,Marketing,Developer,Master,7962.0,4.0,1,2,No,9,No
EMP1413,48,Sales,Executive,PhD,3000.0,12.9,4,2,No,17,No
EMP1414,23,Operations,Consultant,Master,8926.0,1.3,1,2,Yes,4,No
EMP1415,46,Finance,Analyst,Master,3925.0,9.8,4,4,No,21,No
EMP1416,33,Marketing,Manager,Bachelor,8593.0,1.4,2,2,Yes,4,No
EMP1417,37,IT,Analyst,High School,6375.0,7.7,2,1,No,10,No
EMP1418,31,Marketing,Analyst,Master,10783.0,3.3,1,3,No,6,Yes
EMP1419,28,Operations,Developer,Master,5124.0,10.5,1,4,No,29,No
EMP1420,30,HR,Consultant,Bachelor,7035.0,0.5,4,1,Yes,20,No
EMP1421,39,HR,Consultant,Bachelor,8054.0,0.5,2,4,No,7,No
EMP1422,32,Finance,Developer,Bachelor,3000.0,6.3,1,1,Yes,22,Yes
EMP1423,50,Operations,Consultant,Master,5297.0,1.0,1,2,Yes,21,Yes
EMP1424,53,IT,Executive,Master,8184.0,0.5,3,3,No,29,Yes
EMP1425,55,Finance,Developer,High School,4579.0,5.0,4,2,Yes,3,No
EMP1426,34,Finance,Executive,Bachelor,4453.0,3.9,4,3,No,24,No
EMP1427,53,Operations,Developer,High School,6905.0,2.2,3,2,No,29,No
EMP1428,48,HR,Consultant,Master,7566.0,4.6,4,4,No,8,No
EMP1429,22,HR,Analyst,Master,7522.0,13.6,1,1,No,28,No
EMP1430,52,Operations,Developer,Master,7939.0,2.3,1,3,No,11,No
EMP1431,35,Marketing,Developer,Bachelor,7510.0,1.2,2,4,No,23,No
EMP1432,38,Sales,Consultant,Bachelor,9560.0,1.2,2,3,Yes,28,Yes
EMP1433,42,Operations,Analyst,High School,5006.0,6.2,4,2,No,28,No
EMP1434,58,Finance,Manager,Master,8122.0,1.6,4,1,No,16,Yes
EMP1435,39,Marketing,Manager,Bachelor,9594.0,1.2,2,4,No,8,Yes
EMP1436,53,Finance,Manager,Master,3667.0,12.1,2,2,No,6,No
EMP1437,49,Operations,Consultant,Bachelor,8824.0,1.2,2,1,No,26,Yes
EMP1438,46,Marketing,Executive,Master,12278.0,10.7,2,2,No,11,No
EMP1439,23,IT,Developer,Master,5938.0,9.7,1,3,Yes,13,No
EMP1440,58,Finance,Manager,Bachelor,10535.0,1.9,3,2,Yes,29,No
EMP1441,51,Finance,Consultant,Master,10315.0,6.8,4,4,Yes,4,No
EMP1442,54,Operations,Manager,Master,12924.0,20.4,3,3,No,3,No
EMP1443,59,Finance,Consultant,Bachelor,8438.0,16.7,4,1,Yes,26,No
EMP1444,30,Sales,Consultant,High School,5216.0,7.5,3,2,No,21,No
EMP1445,56,Finance,Consultant,Bachelor,10177.0,0.5,2,1,Yes,9,No
EMP1446,36,Operations,Manager,Master,4144.0,3.8,1,4,No,29,No
EMP1447,39,IT,Manager,High School,14811.0,1.1,3,4,No,24,No
EMP1448,27,Finance,Analyst,High School,12360.0,2.0,1,2,Yes,27,No
EMP1449,50,Sales,Consultant,Bachelor,8079.0,5.4,2,4,Yes,27,No
EMP1450,42,Sales,Developer,Master,5994.0,8.6,3,4,No,13,No
EMP1451,42,Operations,Consultant,Master,8591.0,7.0,2,3,No,25,No
EMP1452,22,HR,Executive,Bachelor,6861.0,2.5,2,1,No,12,No
EMP1453,56,Finance,Developer,High School,6607.0,0.5,4,2,No,2,No
EMP1454,52,Finance,Developer,High School,8761.0,0.5,4,4,Yes,13,No
EMP1455,58,IT,Manager,High School,7817.0,6.2,1,1,Yes,26,Yes
EMP1456,46,Finance,Executive,Master,6654.0,0.9,2,3,Yes,26,Yes
EMP1457,56,Operations,Developer,Bachelor,6395.0,23.6,2,2,No,27,No
EMP1458,59,HR,Analyst,Master,5008.0,6.1,1,2,No,28,No
EMP1459,33,IT,Developer,Master,11633.0,2.2,4,1,No,9,No
EMP1460,26,Marketing,Executive,Bachelor,11222.0,2.8,2,3,No,27,No
EMP1461,25,IT,Manager,Master,10043.0,1.9,3,3,Yes,1,No
EMP1462,41,Sales,Consultant,Master,8624.0,8.3,1,3,No,25,No
EMP1463,33,Marketing,Analyst,Bachelor,3114.0,2.8,2,4,No,6,Yes
EMP1464,22,HR,Manager,High School,10608.0,6.2,4,4,Yes,10,No
EMP1465,33,Sales,Manager,Master,8359.0,1.8,3,3,No,14,No
EMP1466,58,Marketing,Developer,Bachelor,11455.0,1.0,3,4,Yes,28,Yes
EMP1467,44,IT,Analyst,Master,11335.0,12.5,3,4,No,26,No
EMP1468,43,HR,Manager,Bachelor,13639.0,0.5,2,3,Yes,1,No
EMP1469,46,HR,Executive,Bachelor,11649.0,9.5,2,3,No,17,No
EMP1470,37,Operations,Executive,Bachelor,5996.0,0.5,3,2,No,7,No
EMP1471,45,IT,Consultant,Bachelor,11345.0,0.9,1,2,No,26,No
EMP1472,59,HR,Developer,Bachelor,5598.0,10.6,1,3,No,20,No
EMP1473,51,HR,Analyst,High School,6340.0,0.5,3,4,Yes,22,No
EMP1474,43,HR,Executive,High School,11301.0,0.8,2,4,No,13,No
EMP1475,48,HR,Developer,Master,7300.0,1.8,2,4,Yes,15,Yes
EMP1476,28,Sales,Developer,High School,7992.0,4.8,2,3,No,6,No
EMP1477,50,Operations,Executive,Bachelor,8683.0,1.9,3,2,No,18,No
EMP1478,52,Operations,Developer,Bachelor,8440.0,3.5,1,2,No,10,No
EMP1479,45,Finance,Executive,Bachelor,4384.0,0.8,3,4,No,15,No
EMP1480,37,HR,Executive,Bachelor,5102.0,14.9,2,3,Yes,25,No
EMP1481,45,Finance,Executive,Master,5986.0,2.9,1,1,No,13,No
EMP1482,51,IT,Consultant,Bachelor,7703.0,6.3,4,2,No,3,No
EMP1483,23,IT,Analyst,Master,6442.0,1.2,4,1,No,7,Yes
EMP1484,36,Operations,Developer,Master,9210.0,13.5,4,2,No,14,No
EMP1485,41,Marketing,Executive,Master,5543.0,6.3,3,1,No,8,No
EMP1486,22,Sales,Consultant,Master,7662.0,5.5,2,1,No,28,No
EMP1487,51,Operations,Executive,Master,10203.0,2.0,3,1,No,9,No
EMP1488,37,Marketing,Developer,Bachelor,6805.0,6.4,4,2,No,27,No
EMP1489,57,HR,Consultant,Bachelor,11529.0,12.8,4,2,Yes,23,No
EMP1490,50,HR,Consultant,Bachelor,4935.0,2.5,2,4,No,12,No
EMP1491,50,Marketing,Consultant,High School,4696.0,3.7,4,2,Yes,21,Yes
EMP1492,28,HR,Developer,PhD,6674.0,4.8,4,1,No,3,No
EMP1493,44,HR,Consultant,Bachelor,6773.0,3.7,2,4,No,29,No
EMP1494,46,HR,Analyst,Bachelor,9870.0,4.5,2,2,No,9,No
EMP1495,59,Sales,Developer,Master,8914.0,1.4,3,3,No,27,No
EMP1496,34,Marketing,Manager,Master,9404.0,3.4,1,3,No,13,No
EMP1497,41,Operations,Developer,Bachelor,10626.0,7.0,3,1,Yes,3,No
EMP1498,27,HR,Analyst,Bachelor,5612.0,0.5,4,1,No,20,No
EMP1499,22,Sales,Analyst,Bachelor,9482.0,0.7,3,2,No,29,No
EMP1500,25,Sales,Manager,Bachelor,5593.0,0.8,3,4,No,26,No
